period,family_id,horizon_days,period_start_date,period_end_date,observations,win_rate,avg_forward_return,median_forward_return,volatility,sharpe_like,best_forward_return,worst_forward_return,positive_avg_return,negative_avg_return
2022,CSI_1000,120,2022-05-17,2022-12-30,615,0.4682926829268293,0.01108502904832525,-0.0023474178403756207,0.0545319188987618,0.2945748754595584,0.16487300904003455,-0.12822375590265167,0.057704629078159445,-0.02997443519813423
2022,CSI_1000,250,2022-05-17,2022-12-30,615,0.056910569105691054,-0.07968794646883164,-0.07909604519774005,0.048377112672259734,-1.6537998832317096,0.09621115368241795,-0.19166960818919876,0.04023912953503537,-0.08692492519320293
2022,CSI_300,5,2022-05-18,2022-12-30,780,0.4653846153846154,0.0003749123105744416,-0.001555057410842553,0.025878494155546168,0.1028503959013827,0.08413173652694605,-0.059299191374662996,0.0227855204822051,-0.019133602716528503
2022,CSI_300,20,2022-05-18,2022-12-30,780,0.4897435897435897,0.0031296334237326637,-0.005394923225111925,0.055700454706616234,0.1994435534594482,0.13257267046998078,-0.09395218002812944,0.05118772587196181,-0.04299647540848727
2022,CSI_300,60,2022-05-18,2022-12-30,780,0.48333333333333334,-0.007840218968613217,-0.004672128721058322,0.08833617418616185,-0.18189227347884723,0.20479041916167673,-0.17153748411689973,0.06899613374865103,-0.07971938763960235
2022,CSI_300,120,2022-05-18,2022-12-30,780,0.4423076923076923,-0.0035108016329007848,-0.00662545078442317,0.0638531441118331,-0.07967712451934544,0.14759296627270113,-0.14871671863756286,0.052027601731773974,-0.047558500853160074
2022,CSI_300,250,2022-05-18,2022-12-30,780,0.046153846153846156,-0.06610888229015688,-0.061629836899277535,0.04195783386101272,-1.5818926990627742,0.06077844311377256,-0.16828217555196556,0.022881938193326703,-0.07041488973290609
2022,CSI_500,5,2022-01-04,2022-12-30,866,0.5323325635103926,0.0003722285535973292,0.0018113807467170506,0.027084723096053344,0.09756646118861546,0.07038948850305049,-0.1393939393939393,0.020254461849109662,-0.022259153049442638
2022,CSI_500,20,2022-01-04,2022-12-30,866,0.49653579676674364,0.0017966325649610908,0.0,0.05078807108438772,0.1255691114265462,0.13124199743918052,-0.1638115631691649,0.04349255622371942,-0.039325493979227175
2022,CSI_500,60,2022-01-04,2022-12-30,866,0.581986143187067,0.002128194820252763,0.007806027130208726,0.06453194567914998,0.06758670396186807,0.20358514724711907,-0.25047984644913623,0.04461499330437091,-0.05702469588691725
2022,CSI_500,120,2022-01-04,2022-12-30,866,0.5254041570438799,0.008753634692404495,0.003723918878232868,0.05068209010172505,0.2502900294197417,0.15063350539652753,-0.12377393741242415,0.04565767798993799,-0.03210120642773599
2022,CSI_500,250,2022-01-04,2022-12-30,866,0.15011547344110854,-0.04541825605423902,-0.049792303634277224,0.049346913127581514,-0.9240611881977732,0.19654289372599232,-0.16430853491556363,0.041810416455339346,-0.060825494405115636
2022,CSI_800,5,2022-01-04,2022-12-30,398,0.457286432160804,-0.0017432645340109895,-0.002583745769998036,0.0263043060351348,-0.47049142687808465,0.08059023836549373,-0.09909909909909909,0.02099469925517846,-0.020902104393420617
2022,CSI_800,20,2022-01-04,2022-12-30,398,0.4120603015075377,-0.004028648364647666,-0.007271858761483674,0.05359670044818177,-0.26681275090453377,0.13141683778234103,-0.12601326455416362,0.04910747506858136,-0.04126935025802186
2022,CSI_800,60,2022-01-04,2022-12-30,398,0.5025125628140703,-0.010226023782597194,0.0008390112055859378,0.08549654376538446,-0.24512233504866102,0.17752808988764057,-0.2187499999999999,0.06269890918040978,-0.08388757223007898
2022,CSI_800,120,2022-01-04,2022-12-30,398,0.38190954773869346,-0.009728990309819314,-0.010902560083594526,0.05888866757564924,-0.23941187624682578,0.14379802414928644,-0.1389645776566758,0.048896061316442106,-0.045952599444745064
2022,CSI_800,250,2022-01-04,2022-12-30,398,0.13819095477386933,-0.04926874155346125,-0.05095517467090116,0.045458642147677024,-1.088141255469308,0.12181818181818183,-0.15637860082304522,0.026303803862230107,-0.06138678819446131
2023,ALL,5,2023-01-03,2023-12-29,4380,0.4575342465753425,-0.002112673525965107,-0.0017232755366800578,0.020229234602188884,-0.7414266756627286,0.0745140388768899,-0.07028112449799195,0.015431062517261453,-0.016909663016969327
2023,ALL,20,2023-01-03,2023-12-29,4380,0.304337899543379,-0.014310028337990747,-0.015715790744580238,0.03627979005854732,-1.4001062719935624,0.1555075593952484,-0.14148219441770926,0.027808509675674685,-0.03273602478440231
2023,ALL,60,2023-01-03,2023-12-29,4380,0.14771689497716894,-0.04807309886059141,-0.04667457011819809,0.05612077687681155,-1.755509116607138,0.08849557522123885,-0.34899328859060397,0.03476773210993148,-0.062430992682699187
2023,ALL,120,2023-01-03,2023-12-29,4380,0.10365296803652968,-0.08067115068891798,-0.07788446856651077,0.06083333118431877,-1.9217031427058802,0.07267709291628344,-0.3377245508982035,0.025660937705057892,-0.09296732188883265
2023,ALL,250,2023-01-03,2023-12-29,4380,0.2863013698630137,-0.0820377712306399,-0.11347796248284275,0.13040907174727862,-0.6315915566454228,0.25183946488294295,-0.38166231830041,0.09539037074310396,-0.1532133598535045
2023,CSI_1000,5,2023-01-03,2023-12-29,1210,0.46611570247933887,-0.002133078854140396,-0.0011998925540945837,0.020973697969844086,-0.7220165773082945,0.06684373616644534,-0.0665289256198347,0.015391849296299907,-0.017433480521088278
2023,CSI_1000,20,2023-01-03,2023-12-29,1210,0.30082644628099175,-0.014898635217805281,-0.014549238945514242,0.040775968108964875,-1.2969626772165626,0.11278538812785377,-0.13588850174216016,0.03155612887568776,-0.034886264213114346
2023,CSI_1000,60,2023-01-03,2023-12-29,1210,0.09256198347107437,-0.056345453627590164,-0.053657099164154676,0.05760800907079097,-2.004475066993141,0.08849557522123885,-0.30094300943009433,0.04768024396557443,-0.06695645374638291
2023,CSI_1000,120,2023-01-03,2023-12-29,1210,0.033884297520661154,-0.10733212812270987,-0.10703101308916002,0.05197510411807008,-2.9925679457286627,0.03325508607198757,-0.3377245508982035,0.016196023305460678,-0.11166459536698273
2023,CSI_1000,250,2023-01-03,2023-12-29,1210,0.20082644628099172,-0.15494091064898496,-0.20158170723551588,0.12143119603554212,-1.281050049545926,0.12462397937258274,-0.38166231830041,0.046808962660043404,-0.2056391725043044
2023,CSI_2000,5,2023-09-18,2023-12-29,266,0.5075187969924813,0.0016496472227130934,0.0009532923117748782,0.025905906729648973,0.4520719395180932,0.0745140388768899,-0.07028112449799195,0.022420306384598073,-0.019755230539534787
2023,CSI_2000,20,2023-09-18,2023-12-29,266,0.42105263157894735,-0.00858772349177782,-0.00948050396174005,0.05905060113467752,-0.5162249632312793,0.1555075593952484,-0.14148219441770926,0.04779677480737516,-0.04959463134570726
2023,CSI_2000,60,2023-09-18,2023-12-29,266,0.17293233082706766,-0.10895170485657701,-0.10466904597552923,0.09594305496464685,-2.32726121957256,0.04564755838641199,-0.34899328859060397,0.01776274105322077,-0.13544654354680746
2023,CSI_2000,120,2023-09-18,2023-12-29,266,0.0,-0.14578054871675236,-0.14711121135877647,0.046490151225469706,-4.544104069429897,-0.043086172344689366,-0.23854961832061072,,-0.14578054871675236
2023,CSI_2000,250,2023-09-18,2023-12-29,266,0.7105263157894737,0.027280006530186543,0.029004233072233543,0.054646471882435474,0.5012017837820949,0.1545023696682466,-0.10327198364008183,0.05447441425983931,-0.03946990335168842
2023,CSI_300,5,2023-01-03,2023-12-29,1210,0.4297520661157025,-0.002947379173804459,-0.0031152950310559535,0.020143481171460132,-1.0387636691901234,0.06049250535331896,-0.050852116547553616,0.015945469686028935,-0.017185468169620927
2023,CSI_300,20,2023-01-03,2023-12-29,1210,0.2727272727272727,-0.01610685765022794,-0.018859623362094957,0.03107077356351301,-1.840111023672943,0.0629877369007803,-0.07684504184630991,0.024738917438763806,-0.03142402330859984
2023,CSI_300,60,2023-01-03,2023-12-29,1210,0.21570247933884298,-0.03799167328804537,-0.0387165720205534,0.0496813090258785,-1.5671841718028865,0.0823748834317688,-0.12692307692307692,0.034493577324162736,-0.05792702672301514
2023,CSI_300,120,2023-01-03,2023-12-29,1210,0.21074380165289255,-0.0570078945308601,-0.05756221486604246,0.06369459695941802,-1.297006208674304,0.07267709291628344,-0.20824468085106385,0.0327996190914743,-0.08098791125724258
2023,CSI_300,250,2023-01-03,2023-12-29,1210,0.29338842975206614,-0.03653886842921928,-0.08718229771414049,0.12690772739971604,-0.2890661861737895,0.25183946488294295,-0.23388535031847124,0.14871344823169272,-0.11345649698433478
2023,CSI_500,5,2023-01-03,2023-12-29,1210,0.4735537190082645,-0.0019820429447198473,-0.0008551677268724411,0.01847181061214882,-0.7617612224833165,0.05270935960591139,-0.057567316620241504,0.013501209628490803,-0.01590967830492346
2023,CSI_500,20,2023-01-03,2023-12-29,1210,0.3239669421487603,-0.013319792285749326,-0.0139838108983531,0.03187493981008778,-1.4833148735584853,0.07684729064039408,-0.11306901615271658,0.02247401221942428,-0.030472813515612474
2023,CSI_500,60,2023-01-03,2023-12-29,1210,0.10165289256198347,-0.04160585440447251,-0.04318676285061379,0.041769414382759634,-2.0413651853078534,0.08355437665782506,-0.21033038622615163,0.03565310477766178,-0.050348128534557626
2023,CSI_500,120,2023-01-03,2023-12-29,1210,0.047933884297520664,-0.07373573490556017,-0.06740014159140623,0.04889844096578908,-2.185207325773848,0.028710247349823526,-0.2741659538066724,0.011690958554271954,-0.07803673162489198
2023,CSI_500,250,2023-01-03,2023-12-29,1210,0.2694214876033058,-0.09543947939102257,-0.1364831389596612,0.11514646038855221,-0.8321617226295213,0.18746987951807226,-0.30078285949732175,0.07874833739852549,-0.15967616295820883
2023,CSI_800,5,2023-01-03,2023-12-29,484,0.4380165289256198,-0.002369194272819344,-0.0032327623745475598,0.0189119821545509,-0.8893626627892572,0.0503080082135523,-0.056980056980056926,0.015038997951404672,-0.015937344094641006
2023,CSI_800,20,2023-01-03,2023-12-29,484,0.27892561983471076,-0.013966931065102677,-0.016646914368445898,0.029243247870226755,-1.6953550208831687,0.06363636363636349,-0.08047105004906763,0.02411420861993791,-0.028697457877367657
2023,CSI_800,60,2023-01-03,2023-12-29,484,0.21694214876033058,-0.03530581016572349,-0.03951290377550498,0.04341027660561532,-1.6667799738170155,0.06797116374871259,-0.1346362649294245,0.028088511364517184,-0.05286888077436537
2023,CSI_800,120,2023-01-03,2023-12-29,484,0.2066115702479339,-0.0547321227525974,-0.052434554748801765,0.055932390924957366,-1.4180402407447783,0.046040515653775094,-0.21322803553800584,0.019440502980986752,-0.0740479107040516
2023,CSI_800,250,2023-01-03,2023-12-29,484,0.29132231404958675,-0.040102514420388355,-0.09004917386420275,0.12144302209270336,-0.3315349391101279,0.2310570626753976,-0.23809523809523814,0.13818475585944656,-0.11339261678032049
2024,ALL,5,2024-01-02,2024-12-31,6170,0.45656401944894653,0.0024920265391057536,-0.002811589934514802,0.04964107295690164,0.356391035457702,0.3630406290956749,-0.21892816419612304,0.03621894854113429,-0.025843416133042887
2024,ALL,20,2024-01-02,2024-12-31,6170,0.42285251215559155,0.012780153711169516,-0.011063633278251661,0.09298866978480912,0.4878556226507529,0.37907608695652173,-0.2956431535269709,0.08921872815881443,-0.043223283731657104
2024,ALL,60,2024-01-02,2024-12-31,6170,0.5243111831442464,0.051345706561697624,0.004834026599550567,0.14400793964073652,0.7307054437327598,0.5435073627844713,-0.20934959349593496,0.15257774975554944,-0.06023373457360413
2024,ALL,120,2024-01-02,2024-12-31,6170,0.6327390599675851,0.09005042987969994,0.0832171770752711,0.15535449116999522,0.8399851820924261,0.654292343387471,-0.2579365079365079,0.1782389447332423,-0.0618860052430844
2024,ALL,250,2024-01-02,2024-12-31,6170,0.9985413290113452,0.2786444165170808,0.22768782550729683,0.18226110830240405,1.5349230370965175,1.0225118483412325,-0.01671583087512285,0.2790618881785749,-0.007138128645749833
2024,CSI_1000,5,2024-01-02,2024-12-31,1210,0.4371900826446281,0.0014979236747766369,-0.005754896088093653,0.05521510114878291,0.19259591925969372,0.35553224960671215,-0.1707198443579766,0.042799970601573235,-0.030585457858667415
2024,CSI_1000,20,2024-01-02,2024-12-31,1210,0.4289256198347107,0.011299677345465702,-0.015163829313820876,0.10713924861331904,0.3743714477987179,0.37629459148446487,-0.23267326732673266,0.10068527342470796,-0.055836537365282095
2024,CSI_1000,60,2024-01-02,2024-12-31,1210,0.515702479338843,0.05410042255607833,0.005760404415792841,0.17033607140097273,0.6509066010390316,0.46395881006865003,-0.15786924939467306,0.18013965031148343,-0.08011199744285134
2024,CSI_1000,120,2024-01-02,2024-12-31,1210,0.6041322314049586,0.09487355913235927,0.06557162807022776,0.1811915506685148,0.7587817884257467,0.49796393251890647,-0.21649954421148576,0.20989574176984568,-0.08066133754405527
2024,CSI_1000,250,2024-01-02,2024-12-31,1210,1.0,0.2915903340865792,0.23992843713682355,0.18139251176631474,1.6139275493461374,0.7537399309551209,0.0013245033112581073,0.2915903340865792,
2024,CSI_2000,5,2024-01-02,2024-12-31,1107,0.45438121047877145,0.002147149129293884,-0.006281407035175879,0.06003162055702758,0.2539202927506868,0.3630406290956749,-0.21892816419612304,0.047966287184050174,-0.03601017941630614
2024,CSI_2000,20,2024-01-02,2024-12-31,1107,0.46522131887985546,0.014617986213516577,-0.008403361344537785,0.11625653715702877,0.4463293410706191,0.37907608695652173,-0.2956431535269709,0.10699361845306356,-0.06574257223811635
2024,CSI_2000,60,2024-01-02,2024-12-31,1107,0.6233062330623306,0.08035109115269057,0.04429783223374195,0.18701937927277065,0.8805009173213842,0.5435073627844713,-0.20934959349593496,0.18744582675779975,-0.0968560253161952
2024,CSI_2000,120,2024-01-02,2024-12-31,1107,0.7940379403794038,0.16169525313725747,0.13376309427880728,0.21413002909530685,1.0942822177638345,0.654292343387471,-0.2579365079365079,0.239183024822052,-0.13704049822648992
2024,CSI_2000,250,2024-01-02,2024-12-31,1107,0.995483288166215,0.4499963095240074,0.3993055555555556,0.23334104009562226,1.9361905172564908,1.0225118483412325,-0.01671583087512285,0.4520844849575558,-0.010237556030075746
2024,CSI_300,5,2024-01-02,2024-12-31,1210,0.47520661157024796,0.004041378933558983,-0.001331025897119864,0.04077169332404312,0.7036976369261684,0.30924479166666674,-0.11650045330915682,0.028565956165411577,-0.018165915410244544
2024,CSI_300,20,2024-01-02,2024-12-31,1210,0.4512396694214876,0.017123317631289058,-0.004223569599527355,0.07325558448527586,0.8297216981055469,0.32174955062911925,-0.07526881720430112,0.07196472631395334,-0.027972178062588504
2024,CSI_300,60,2024-01-02,2024-12-31,1210,0.5165289256198347,0.046133227655595556,0.003267154408116202,0.10162292906288123,0.9303508899437162,0.2942211792314462,-0.09587488667271082,0.12361966848973918,-0.036651431355241654
2024,CSI_300,120,2024-01-02,2024-12-31,1210,0.6619834710743802,0.07368443611913156,0.08846423381106161,0.09780334307085058,1.0917713961570188,0.29306794783802315,-0.11128739800543974,0.1309574026928309,-0.038480958075326095
2024,CSI_300,250,2024-01-02,2024-12-31,1210,1.0,0.21143285796323535,0.19606044949625412,0.1015865948012336,2.0896153186331365,0.5362466124661247,0.035519908335720496,0.21143285796323535,
2024,CSI_500,5,2024-01-02,2024-12-31,1210,0.46611570247933887,0.0021470361578199227,-0.003329958105289854,0.05083724582271242,0.29982829324370985,0.3503618561089825,-0.13745271122320302,0.035650775409159986,-0.027103906470285023
2024,CSI_500,20,2024-01-02,2024-12-31,1210,0.39834710743801655,0.012030414021477035,-0.01663688722806861,0.09295676466014774,0.45939350041917854,0.36547567800258296,-0.14869522402757263,0.09555660623905965,-0.04327126818851584
2024,CSI_500,60,2024-01-02,2024-12-31,1210,0.509090909090909,0.04384128749248089,0.002806525811443361,0.14458426241856243,0.6214224244561439,0.3817762399077278,-0.16108685104318288,0.15281831132312287,-0.06917192240596265
2024,CSI_500,120,2024-01-02,2024-12-31,1210,0.5669421487603306,0.06799529822191155,0.0433224984892574,0.14205096234381528,0.693656323931357,0.3923976608187134,-0.1862975129047395,0.1699320305739008,-0.0654562254297385
2024,CSI_500,250,2024-01-02,2024-12-31,1210,0.996694214876033,0.2507533351003551,0.21487997100936107,0.16662669378333242,1.5108884698009177,0.7468208092485549,-0.004824259131633424,0.25159584647519984,-0.003263844415342443
2024,CSI_800,5,2024-01-02,2024-12-31,600,0.455,0.003888119805524824,-0.002185857620640219,0.04381098734736505,0.6300454302028344,0.34611786716557535,-0.13968033356497567,0.031434074799942424,-0.019108961887062348
2024,CSI_800,20,2024-01-02,2024-12-31,600,0.43,0.017437230426581702,-0.010250948351327727,0.07906456978721274,0.7828541659880158,0.35754716981132084,-0.08500477554918817,0.08122980259109877,-0.030686990679983806
2024,CSI_800,60,2024-01-02,2024-12-31,600,0.5466666666666666,0.054027684842758446,0.006546468181009457,0.11099309312713328,0.9975738327220115,0.3262672811059908,-0.10354412786657397,0.1313447010809807,-0.039207540620980155
2024,CSI_800,120,2024-01-02,2024-12-31,600,0.625,0.0749874089106429,0.07066639725392598,0.10740463281572733,1.0117541164253834,0.3126843657817111,-0.11441144114411439,0.14221246950231517,-0.03705435874214421
2024,CSI_800,250,2024-01-02,2024-12-31,600,1.0,0.23609503487713904,0.21304777089184346,0.11494563818461516,2.062170757563995,0.5968841285296982,0.023333333333333428,0.23609503487713904,
2024,CSI_A50,5,2024-03-12,2024-12-31,586,0.4232081911262799,0.0031775040435074284,-0.0023684640037984206,0.04149615098171977,0.5436176702015412,0.29508196721311486,-0.10840534171249006,0.02986945809743309,-0.016407124966473532
2024,CSI_A50,20,2024-03-12,2024-12-31,586,0.378839590443686,0.012834795237508372,-0.009375010172537057,0.07423951619688515,0.6136759223226109,0.313929313929314,-0.069620253164557,0.07763061479921099,-0.026683534275398164
2024,CSI_A50,60,2024-03-12,2024-12-31,586,0.4453924914675768,0.04045202320271748,-0.004036343382443519,0.1072672959085742,0.7728541800755291,0.30041152263374493,-0.10047468354430378,0.13849738921040758,-0.03828594765268903
2024,CSI_A50,120,2024-03-12,2024-12-31,586,0.7098976109215017,0.08775829599089337,0.11407373012962085,0.09619409198114283,1.322054716267756,0.27419354838709675,-0.10761979575805192,0.13755363148079927,-0.03409381909028812
2024,CSI_A50,250,2024-03-12,2024-12-31,586,1.0,0.1905450734690387,0.1659296585767175,0.09193067044937873,2.0809783561275528,0.4690170940170939,0.03770620581304018,0.1905450734690387,
2024,CSI_A500,5,2024-10-15,2024-12-31,247,0.5060728744939271,-0.0020099170028513498,0.0020682523267838704,0.02956528247635257,-0.48262671689152076,0.06458333333333344,-0.06057494866529767,0.02191168787312191,-0.026519758064299362
2024,CSI_A500,20,2024-10-15,2024-12-31,247,0.27125506072874495,-0.017249860297313135,-0.026910656620021567,0.035151721954466635,-1.7419041359922833,0.09374999999999978,-0.08176100628930816,0.027940015328688155,-0.034070536224769174
2024,CSI_A500,60,2024-10-15,2024-12-31,247,0.3684210526315789,-0.010517488035744385,-0.007157464212678932,0.02411037061431949,-0.8939902567887896,0.04635761589403975,-0.05906313645621175,0.013373682223585055,-0.024454004020353224
2024,CSI_A500,120,2024-10-15,2024-12-31,247,0.06477732793522267,-0.024428278401058563,-0.021874999999999978,0.019831293756635483,-1.785054419115217,0.02085505735140769,-0.0772994129158513,0.009183431012676643,-0.026756362169975286
2024,CSI_A500,250,2024-10-15,2024-12-31,247,1.0,0.22552268597759864,0.22901554404145075,0.04354292287333085,5.1999949654170745,0.3131749460043196,0.11557296767874647,0.22552268597759864,
2025,ALL,5,2025-01-02,2025-12-31,7718,0.6627364602228557,0.007027598591917609,0.008480934288735198,0.023849955117744286,2.091869795886575,0.09130816505706774,-0.12920489296636084,0.019558387435257837,-0.017595906953101703
2025,ALL,20,2025-01-02,2025-12-31,7718,0.7472143042238922,0.029040054352879638,0.03088767886063082,0.04896342062265468,2.105285246893404,0.1845518867924527,-0.17295873573309928,0.049875041486532136,-0.03254650166955703
2025,ALL,60,2025-01-02,2025-12-31,7718,0.7930811090956206,0.07344007076072656,0.06336516768001221,0.07832364445246288,1.9216082055285175,0.2962648556876062,-0.07967353284104162,0.09827534297563384,-0.021748846726716987
2025,ALL,120,2025-01-02,2025-12-01,7007,0.9825888397316969,0.16701655216393615,0.17150395778364125,0.08492043011682254,2.8500795119945397,0.498683055311677,-0.04941002949852524,0.1702661438109146,-0.01637228791349462
2025,ALL,250,2025-01-02,2025-05-22,2847,1.0,0.3580980267824495,0.3407290015847859,0.12881998263480232,2.790930088282703,0.8299015219337511,0.09098567818028624,0.3580980267824495,
2025,CSI_1000,5,2025-01-02,2025-12-31,1215,0.654320987654321,0.007611740269768275,0.008849557522123908,0.027632925913733203,1.9555654525227602,0.07484276729559758,-0.11430823807646828,0.022719472031459954,-0.020985037707719544
2025,CSI_1000,20,2025-01-02,2025-12-31,1215,0.7325102880658436,0.032286044610820526,0.035995886184436054,0.0573313513418205,1.9989776413206284,0.1530782029950084,-0.15367231638418077,0.058708373116829186,-0.040070485759480114
2025,CSI_1000,60,2025-01-02,2025-12-31,1215,0.7753086419753087,0.07690042566699848,0.09425742574257434,0.08256492968654029,1.9087883407221697,0.25231388329979887,-0.07967353284104162,0.10844100519679722,-0.03193190369955983
2025,CSI_1000,120,2025-01-02,2025-12-01,1105,0.9963800904977376,0.17504908785112386,0.17383576253110555,0.06805558167448053,3.727397839696462,0.37593653591890686,-0.008103727714748765,0.17571151983706362,-0.007285316278798637
2025,CSI_1000,250,2025-01-02,2025-05-22,455,1.0,0.38059126097493934,0.4020661157024792,0.10374813764610523,3.6830597837864962,0.56948109058927,0.14446952595936802,0.38059126097493934,
2025,CSI_2000,5,2025-01-02,2025-12-31,1214,0.6738056013179572,0.009269302001466303,0.011066064938330511,0.029667367645887007,2.21811105705924,0.09130816505706774,-0.12920489296636084,0.02444665703432212,-0.022081901071453035
2025,CSI_2000,20,2025-01-02,2025-12-31,1214,0.7545304777594728,0.03884943255750294,0.04323883090346825,0.06028207158277931,2.2876089341693313,0.1845518867924527,-0.17295873573309928,0.06439643866199718,-0.03967760634087534
2025,CSI_2000,60,2025-01-02,2025-12-31,1214,0.8846787479406919,0.09603112165485922,0.09075043944420269,0.07856639023882722,2.504954529808389,0.2962648556876062,-0.054123711340206104,0.11099916851839153,-0.01879518071252436
2025,CSI_2000,120,2025-01-02,2025-12-01,1104,0.9972826086956522,0.2082725739160617,0.21193249218160248,0.07256043929222349,4.159506700836226,0.498683055311677,-0.027561837455830518,0.2088959144975244,-0.02049341948075793
2025,CSI_2000,250,2025-01-02,2025-05-22,454,1.0,0.4762410105120205,0.4828947853520058,0.1354475736176073,3.530090403389604,0.8299015219337511,0.16452442159383018,0.4762410105120205,
2025,CSI_300,5,2025-01-02,2025-12-31,1215,0.6518518518518519,0.005500934065061844,0.0074095183813052135,0.01884331064310254,2.0724998123865577,0.05869957856712826,-0.0948228882833787,0.015973326191531842,-0.01410694906535007
2025,CSI_300,20,2025-01-02,2025-12-31,1215,0.762962962962963,0.021552184867220898,0.025837810181632115,0.035062082231263655,2.1819202464975063,0.11670822942643388,-0.10167658193618168,0.036599932499160825,-0.02688275282308576
2025,CSI_300,60,2025-01-02,2025-12-31,1215,0.7448559670781894,0.05565858987076198,0.029976580796252872,0.06732309150890352,1.6943096858022602,0.21054083885209707,-0.0699888017917133,0.08016522383101181,-0.015884970561580232
2025,CSI_300,120,2025-01-02,2025-12-01,1104,0.9592391304347826,0.1318419056347179,0.13674227968194597,0.07940317622278652,2.4061641062413477,0.3175797712221553,-0.03919535462463708,0.138162216451024,-0.016896075575685506
2025,CSI_300,250,2025-01-02,2025-05-22,454,1.0,0.2619393066090167,0.26927284903598747,0.055266657464851335,4.758474435126364,0.3804936785069235,0.14064801178203257,0.2619393066090167,
2025,CSI_500,5,2025-01-02,2025-12-31,1215,0.6625514403292181,0.008281482188796856,0.0104181136268926,0.02603612245812706,2.2581200912709987,0.0834440605899549,-0.11316695352839923,0.022210268098363333,-0.01906649990193732
2025,CSI_500,20,2025-01-02,2025-12-31,1215,0.7423868312757201,0.03669064546449966,0.037631941257457724,0.058347448242059306,2.232126261572474,0.1769708423326133,-0.12669491525423726,0.06217394899211704,-0.03674686182595043
2025,CSI_500,60,2025-01-02,2025-12-31,1215,0.811522633744856,0.09625578591555008,0.10747142458879289,0.0940195373188883,2.09813476505428,0.279319606087735,-0.06638655462184873,0.12574291879484267,-0.0307062796695264
2025,CSI_500,120,2025-01-02,2025-12-01,1104,1.0,0.21516312347831906,0.22415820996759128,0.08938300313035849,3.4883700200404024,0.4103547459252159,0.023065575968888252,0.21516312347831906,
2025,CSI_500,250,2025-01-02,2025-05-22,454,1.0,0.4703009406368157,0.49283971015102634,0.09564091043109435,4.9369918671657285,0.6481481481481481,0.25582627118644075,0.4703009406368157,
2025,CSI_800,5,2025-01-02,2025-12-31,729,0.6570644718792867,0.0060721748137620825,0.007457121551081247,0.02022517197873591,2.1314115317039564,0.06575576430401364,-0.10199386503067487,0.017116044139437455,-0.015087878814231933
2025,CSI_800,20,2025-01-02,2025-12-31,729,0.757201646090535,0.024884144610846367,0.03182751540041062,0.03841344933797172,2.2994537703194244,0.12043010752688166,-0.10746951219512191,0.04194408633155555,-0.028319741433399232
2025,CSI_800,60,2025-01-02,2025-12-31,729,0.7777777777777778,0.06451431815391001,0.056633048875097014,0.06800663292886121,1.94414872006409,0.22118380062305287,-0.06402439024390238,0.0875718280083506,-0.016186966336632056
2025,CSI_800,120,2025-01-02,2025-12-01,663,0.9788838612368024,0.14957987093957897,0.15287244401168465,0.07545346543354224,2.8727882158587175,0.3501280956447479,-0.02400000000000002,0.15297732546393977,-0.007916413796860255
2025,CSI_800,250,2025-01-02,2025-05-22,273,1.0,0.3082584389541341,0.31559963931469803,0.06847951962047953,4.519439069854489,0.4621513944223108,0.15092748735244532,0.3082584389541341,
2025,CSI_A50,5,2025-01-02,2025-12-31,915,0.66775956284153,0.005257581097748329,0.006672226855713115,0.017912079249396456,2.0837962231398883,0.05518945634266892,-0.09457092819614699,0.014805041198816447,-0.01393155746064845
2025,CSI_A50,20,2025-01-02,2025-12-31,915,0.7355191256830601,0.01872389267203742,0.020104895104895215,0.03214234481138041,2.067777759488425,0.0957983193277312,-0.08576480990274093,0.0335372361296922,-0.022471893059374436
2025,CSI_A50,60,2025-01-02,2025-12-31,915,0.7978142076502732,0.04596830383875405,0.02511415525114158,0.05634781372199173,1.6718836636834637,0.18426103646833014,-0.059144676979071886,0.06196185042621486,-0.017141366479334553
2025,CSI_A50,120,2025-01-02,2025-12-01,822,0.9440389294403893,0.10587735765780766,0.1061372165666643,0.06551369567375774,2.3419663063290157,0.27092050209205043,-0.04941002949852524,0.11334162536636358,-0.020041593251744462
2025,CSI_A50,250,2025-01-02,2025-05-22,302,1.0,0.2091837182050868,0.21592255551810657,0.0535307725918162,3.9233281363263033,0.31799163179916334,0.09098567818028624,0.2091837182050868,
2025,CSI_A500,5,2025-01-02,2025-12-31,1215,0.6707818930041153,0.006382609862354697,0.008290155440414448,0.020921154878009756,2.165847691885028,0.0668859649122806,-0.10588235294117643,0.017432147894619124,-0.01613082387838407
2025,CSI_A500,20,2025-01-02,2025-12-31,1215,0.7465020576131687,0.02609254493770192,0.03300330033003296,0.0411528391659943,2.250618631286752,0.12817904374364186,-0.11798839458413923,0.044828047824200946,-0.029079861289748144
2025,CSI_A500,60,2025-01-02,2025-12-31,1215,0.7547325102880659,0.06841709031263858,0.06265876375952573,0.07379590242948968,1.9000148596425726,0.2334384858044165,-0.07317073170731703,0.09679543912657247,-0.01890823137319155
2025,CSI_A500,120,2025-01-02,2025-12-01,1105,0.9909502262443439,0.16074807490083717,0.1663442940038684,0.08141188184307344,2.8613279313490056,0.35307017543859653,-0.016033755274261763,0.1623199578846318,-0.011373111824673843
